일련번호,최대승객수,최대선원수,출입항명,낚시어선영업구역명,낚시어선영업장소명,영업장소특수주소
67035,11,1,,경기도  연안일원,경기도 평택시 안중읍 현화리 841번지 서광미소마을,
67036,8,1,산양읍 삼덕항,경상남도  관할수역,산양읍(삼덕항),
67037,8,1,마검포항,충청남도  해상일원,충청남도 태안군 남면,
67038,7,1,고흥군 도화면,전라남도  연안일원,,
67039,5,1,고흥군 도양읍,전라남도  연안일원,,
67040,8,1,저두항,충청남도  연안일원,,
67041,7,1,,전라남도 여수시 신기항,,
67042,8,1,삼동면 지족항,경상남도  연안일원,경상남도 남해군 삼동면 지족리 291번지 12호,
67043,15,1,고남면 영목항,충청남도  연안일원,충청남도 태안군 고남면,
67044,17,1,군산항,전라북도  연안일원,,
67045,21,1,영도구 하리항,부산광역시  연안일원,,
67046,7,1,사천시 늑도항,경상남도  연안일원,사천시 늑도동 40-5,
67047,21,1,신안군 압해읍 송공항,전라남도  연안일원,,
67048,21,1,신안군 압해읍 송공항,전라남도  연안일원,,
67049,7,1,사량면 돈지항,경상남도  관할수역,사량면(돈지항),
67050,18,1,만석부두,인천광역시  연안일원,,
67051,17,1,안흥내항,충청남도  연안일원,충청남도 태안군 근흥면 안흥내항,
67052,4,1,영월항,경상남도  연안일원,경상남도 거제시 동부면 영월항,
67053,17,1,,전라남도  연안일원,전라남도 목포시 산정동 남항,
67054,8,1,사천시 신향항,경상남도  연안일원,사천시 향촌동 678-1,
67055,9,1,사천시 팔포항,경상남도  연안일원,사천시 동금동 579-2,
67056,17,1,대야도항,충청남도  연안일원,안면읍,
67057,16,1,홍원항,충청남도  연안일원,서면 도둔리,
67058,8,1,,충청남도  연안일원,,
67059,5,1,초도항,강원도  연안일원,강원도 고성군 현내면 초도리 199번지,
67060,8,1,장승포항,경상남도  연안일원,경상남도 거제시 장승포동 장승포항,
67061,21,1,심리항,경상남도 연안일원(뒷면참조),창원시 마산합포구 구산면 심리 심리항,
67062,15,1,영암군,전라남도  연안일원,전라남도 영암군 삼호읍 용당리 2184번지,
67063,11,1,,경상북도  연안일원,경상북도 포항시 남구 해도동 30번지 26호,
67064,5,1,약산항,전라남도  연안일원,전라남도 완도군 약산면 해동리 688번지,
67065,11,1,원북면 학암포항,충청남도  연안일원,,
67066,11,1,명동항,경상남도  연안일원,,
67067,7,1,삼척시 궁촌항,강원도  연안일원,강원도 삼척시 근덕면,
67068,4,1,신남항,강원도  연안일원,강원도 삼척시 원덕읍 신남항,
67069,21,1,용남면 견유항,경상남도  관할수역,용남면(견유항),
67070,8,1,오호항,강원도  연안일원,강원도 고성군 죽왕면 오호리 64번지 11호 죽왕파출소,
67071,17,1,산양읍 신봉항,경상남도  관할수역,산양읍(신봉항),
67072,7,1,병산항,경상남도  연안일원,경상남도 고성군 삼산면 병산리 275번지 10호,
67073,5,1,해운대구 청사항,부산광역시  연안일원,부산광역시 해운대구 중동 637번지 2호 중2동새마을금고,
67074,15,1,고남면 영목항,충청남도  연안일원,충청남도 태안군 고남면,
67075,11,1,갈곶항,경상남도  연안일원,경상남도 거제시 남부면 갈곶항,
67076,11,1,군산항,전라북도  연안일원,,
67077,21,1,하효항,제주특별자치도  연안일원,하효항,
67078,11,1,주전항,울산광역시 연안 일원,,
67079,21,1,홍원항,충청남도  연안일원,서면 도둔리,
67080,17,1,홍원항,충청남도  연안일원,서면 도둔리,
67081,17,1,대천항,충청남도  연안일원,,
67082,8,1,도비도항,충청남도  연안일원,도비도항,
67083,15,1,홍원항,충청남도  연안일원,서면 도둔리,
67084,3,1,,전라남도  연안일원,전라남도 장흥군 회진면 회진리 960번지 1호,
67085,17,1,하효항,제주특별자치도  연안일원,하효항,
67086,7,1,사천시 대포항,경상남도  연안일원,사천시 대포길 255,
67087,21,1,내포항,충청남도  연안일원,,
67088,20,2,산양읍 영운항,경상남도  관할수역,산양읍(영운항),
67089,11,1,고남면 영목항,충청남도  연안일원,충청남도 태안군 고남면,
67090,20,1,산양읍 삼덕항,경상남도  관할수역,산양읍(삼덕항),
67091,8,1,평택시,경기 및 경기충남공동영업구역,경기 및 경기충남공동영업구역,
67092,14,1,덕교항,인천광역시 및 경기도 해역,인천광역시 중구 덕교동 80번지 4호,
67093,11,1,,전라남도  연안일원,,
67094,11,1,,전라남도  연안일원,,
67095,10,1,영도구 하리항,부산광역시  연안일원,,
67096,7,1,사천시 팔포항,경상남도  연안일원,사천시 동금동 579-2,
67097,8,1,대포-근포항,경상남도  연안일원,경상남도 거제시 남부면 대포-근포항,
67098,12,1,원북면 학암포항,충청남도  연안일원,,
67099,14,1,군산항,전라북도  연안일원,,
67100,14,1,파도리 통개항,충청남도  연안일원,충청남도 태안군 소원면 파도리 688번지 2호 (통개항),
67101,11,1,학암포함,충청남도  연안일원,,
67102,11,1,고흥군 금산면,전라남도  연안일원,,
67103,11,1,성천포구(중문항),제주특별자치도  연안일원,,
67104,21,1,영도구 하리항,부산광역시  연안일원,,
67105,5,1,속천항,경상남도  연안일원,,
67106,21,1,산양읍 중화항,경상남도  관할수역,산양읍(중화항),
67107,8,1,,부산광역시  연안일원,,
67108,8,1,전라남도 목포시,전라남도  연안일원,전라남도  목포시 북항,
67109,15,1,삼동면 물건항,경상남도  연안일원,경상남도 남해군 미조면 미조리 89번지 2호 우리민박,
67110,5,1,수치항,경상남도  연안일원,,
67111,8,1,당암항,충청남도  해상일원,충청남도 태안군 남면,
67112,21,1,,전라남도 여수시 국동항,,
67113,11,1,위미항,제주특별자치도  연안일원,제주특별자치도 서귀포시 남원읍 위미리 1881번지 2호,
67114,8,1,,경상남도  연안일원,거제시 사등면 법동항,
67115,21,1,용남면 원평항,경상남도  관할수역,용남면(원평항),
67116,18,1,군산항,전라북도  연안일원,,
67117,5,1,율포항,경상남도  연안일원,경상남도 거제시 동부면 율포항,
67118,15,1,산양읍 궁항항,경상남도  관할수역,,
67119,9,1,계도항,경상남도  연안일원,경상남도 거제시 사등면 계도항,
67120,15,1,영흥면,인천광역시 및경기도연안일원,,
67121,11,1,속초시(설악항),강원도  연안일원,강원도 속초시 대포동 229번지 3호,
67122,8,1,장은항,충청남도  연안일원,,
67123,6,1,사천시 팔포항,경상남도  연안일원,사천시 동금동 579-2,
67124,20,2,사천시 삼천포항,경상남도  연안일원,사천시 동금동 579-2,
67125,5,1,신안군 압해읍 송공항,전라남도  연안일원,전라남도 신안군 압해읍 송공리 718번지 44호 송공여객선터미널,
67126,17,1,격포항,전라북도  연안일원,부안군 변산면 격포리(격포항),
67127,7,1,한림항,제주특별자치도  연안일원,제주특별자치도 제주시 한림읍 금능리 1358번지,
67128,11,1,일운면 망치항,경상남도  연안일원,경상남도 거제시 일운면 망치항,
67129,8,1,신지면,전라남도  연안일원,전라남도 완도군 신지면 월양리 773번지,
67130,7,1,전라남도 여수시 국동항,전라남도 여수시 소호항,,
67131,4,1,전라남도 여수시,전라남도 여수시 신추항,,
67132,20,2,전라남도 여수시,전라남도 여수시 국동항,,
67133,9,1,사천시 삼천포항,경상남도  연안일원,사천시 어시장길 24-5,
67134,11,1,고성군 토성면,강원도  연안일원,강원도 고성군 토성면 아야진리 22번지,
67135,21,1,,전라남도 여수시 소호항,,
67136,8,1,,경상남도  관할수역,,
67137,10,1,사천시 대포항,경상남도  연안일원,사천시 대포동 438-6,
67138,21,1,장천항,경상남도  연안일원,,
67139,4,1,장구항,경상남도 연안일원(뒷면참조),창원시 마산합포구 구복리 장구항,
67140,2,1,,경상남도  관할수역,,
67141,7,1,연평항,인천광역시 및경가도 연안일원,,
67142,5,1,"임원항, 노곡항",강원도  연안일원,"삼척시 원덕읍 임원항, 노곡항",
67143,9,1,지세포항,경상남도  연안일원,경상남도 거제시 일운면 지세포항,
67144,20,2,지세포항,경상남도  연안일원,경상남도 거제시 일운면 지세포항,
67145,8,1,도산면 잠포항,경상남도  관할수역,도산면(잠포항),
67146,8,1,상주항,경상남도  연안일원,경상남도 남해군 상주면 상주리 1355번지 민박,
67147,11,1,포승읍 서부두,경기도  연안일원,경기도 평택시 포승읍 원정리 1164번지 10호,
67148,8,1,남당항,충청남도  연안일원,충청남도 홍성군 결성면 교항리 208번지,
67149,11,1,행암항,경상남도  연안일원,,
67150,7,1,삼척시 임원항,강원도  연안일원,삼척시 원덕읍 임원항,
67151,6,1,장항항,경상남도  연안일원,경상남도 고성군 동해면 봉암리 139번지 4호,
67152,21,1,대천항,충청남도  연안일원,,
67153,8,1,대천항,충청남도  연안일원,,
67154,11,1,비인항,충청남도  연안일원,서면 마량리,
67155,8,1,비인항,충청남도  연안일원,서면 마량리,
67156,17,1,고남면 영목항,충청남도  연안일원,충청남도 태안군 고남면,
67157,14,1,군산항,전라북도  연안일원,,
67158,17,1,장고항,충청남도  연안일원,,
67159,8,1,대천항,충청남도  연안일원,,
67160,14,1,오천항,충청남도  연안일원,,
67161,6,1,대진항,강원도  연안일원,강원도 고성군 현내면 대진리 96번지,
67162,8,1,진해구,경상남도  연안일원,,
67163,8,1,미조항,경상남도  연안일원,경상남도 남해군 미조면 미조리 104번지 2호,
67164,4,1,회진항,전라남도  연안일원,전라남도 장흥군 회진면 회진리 937번지,
67165,9,1,양화항,경상남도  연안일원,경상남도 거제시 일운면,
67166,16,1,산양읍 장월항,경상남도  관할수역,산양읍 장월항,
67167,10,1,제주항,제주특별자치도  연안일원,제주특별자치도 제주시 내도동 342번지 1호,
67168,7,1,삽시도항,충청남도  연안일원,,
67169,17,2,만석부두,인천광역시 및 경기도 해역,인천광역시 동구 만석동 2번지 102호,
67170,20,2,남항부두,인천광역시 및 경기도 해역,인천광역시 중구 항동7가 27번지 171호,
67171,11,1,위미항,제주특별자치도  연안일원,,
67172,21,1,,전라남도 여수시 국동항,,
67173,17,1,궁평항,궁평항,경기도 화성시 서신면 궁평리 688번지 궁평리어촌체험 안내소,
67174,8,1,죽도항,충청남도  연안일원,충청남도 홍성군 서부면 죽도리 18번지,
67175,11,1,화원면 별암항,전라남도  연안일원,,
67176,7,1,군산항,전라북도  연안일원,,
67177,11,1,성포항,경상남도  연안일원,경상남도 거제시 사등면 성포항,
67178,20,2,,경상북도  연안일원,경상북도 포항시 남구 장기면 양포리 294번지 41호,
67179,8,1,유호항,경상남도  연안일원,경상남도 거제시 장승포동 연안일원,
67180,8,1,난지항,충청남도  연안일원,,
67181,18,1,욕지면 욕지항,경상남도  관할수역,욕지면(욕지항),
67182,20,2,통영항,경상남도  관할수역,통영항,
67183,8,1,저두항,충청남도  연안일원,,
67184,4,1,통영시 사량면 대항항,경상남도 관할수역,사량면(대항항),
67185,21,1,군산항,전라북도  연안일원,,
67186,7,1,해남군 송지면,전라남도  연안일원,,
67187,8,1,미조 항도항,경상남도  연안일원,경상남도 남해군 남해읍 북변리 268번지 남해파크에비뉴아파트,
67188,15,1,만석부두,인천광역시  연안일원,인천광역시 동구 만석동 2번지,
67189,8,1,대야도항,충청남도  연안일원,,
67190,21,1,군산항,전라북도  연안일원,,
67191,20,2,견내량항,경상남도  연안일원,거제시 견내량항,
67192,9,1,학암포항,충청남도  연안일원,,
67193,21,1,,전라남도 여수시 소호항,,
67194,9,1,속초시(장사항),강원도  연안일원,강원도 속초시 장사동 632번지 157호,
67195,9,1,속초시(설악항),강원도  연안일원,강원도 속초시 대포동 236번지,
67196,6,1,속초시(대포항),강원도  연안일원,강원도 속초시 조양동 1292번지 1호 동명아파트,
67197,8,1,용남면(죽촌항),경상남도  관할수역,용남면(죽촌항),
67198,21,1,군산항,전라북도  연안일원,,
67199,17,1,비인항,충청남도  연안일원,서면 마량리,
67200,4,1,용호항,부산광역시  연안일원,부산광역시 남구 용호동,
67201,7,1,,인천광역시및경기도  연안일원,인천광역시 강화군 삼산면 매음리 855번지 15호,
67202,4,1,,인천광역시및경기도  연안일원,인천광역시 강화군 내가면 외포리 564번지 2호,
67203,3,1,청산항,전라남도  연안일원,전라남도 완도군 청산면 국산리 64번지,
67204,9,1,제주항,제주특별자치도  연안일원,제주특별자치도 제주시 노형동 1291번지 9호,
67205,15,1,비인항,충청남도  연안일원,서면 마량리,
67206,21,1,회진항,전라남도  연안일원,전라남도 장흥군 회진면 회진리 2141번지 4호,
67207,9,1,비인항,충청남도  연안일원,서면 마량리,
67208,11,1,비인항,충청남도  연안일원,서면 마량리,
67209,5,1,평림항,경상남도  관할수역,,
67210,11,1,사천시 삼천포항,경상남도  연안일원,사천시 서금동 148,
67211,21,1,속천항,경상남도  연안일원,,
67212,7,1,고흥군 봉래면,전라남도  연안일원,,
67213,7,1,고흥군 도양읍,전라남도  연안일원,,
67214,21,1,삼덕항,경상남도  관할수역,,
67215,21,1,고흥군 도양읍,전라남도  연안일원,,
67216,16,1,,충청남도  연안일원,,
67217,11,1,당암항,충청남도  해상일원,충청남도 태안군 남면,
